x1,y1,dx1,dy1,x2,y2,dx2,dy2,ans
75.85,3.44,-0.74,0.0,28.64,26.62,0.68,0.0,ball_1
18.01,48.84,-0.8,0.0,75.55,45.55,0.34,0.0,ball_2
32.46,42.13,0.1,0.0,95.94,76.19,-0.63,0.0,ball_1
45.22,65.94,0.21,0.0,76.21,60.23,-0.79,0.0,ball_2
70.84,18.51,-0.93,0.0,14.71,18.51,0.95,0.0,same
29.9,61.65,-0.9,0.0,77.87,61.65,0.56,0.0,same
21.0,97.61,0.22,0.0,11.32,97.61,0.03,0.0,same
92.58,10.45,-0.03,0.0,81.95,85.31,-0.75,0.0,ball_1
48.63,84.47,0.7,0.0,17.17,28.69,0.86,0.0,ball_2
10.09,91.1,-0.76,0.0,37.76,5.47,0.11,0.0,ball_2
73.0,12.28,0.39,0.0,63.74,97.89,0.64,0.0,ball_1
87.17,69.95,0.99,0.0,43.5,72.6,0.83,0.0,ball_1
39.16,12.29,0.14,0.0,61.72,54.52,0.38,0.0,ball_1
34.76,19.34,0.06,0.0,21.9,19.34,-0.36,0.0,same
69.0,32.67,0.63,0.0,4.09,96.87,-0.28,0.0,ball_1
70.4,95.22,0.29,0.0,18.56,42.53,-0.67,0.0,ball_2
85.82,15.36,-0.48,0.0,63.02,2.67,-0.73,0.0,ball_2
56.13,42.6,-0.09,0.0,40.11,99.31,-0.41,0.0,ball_1
15.75,46.42,0.94,0.0,41.99,68.55,-0.86,0.0,ball_1
71.4,88.64,0.05,0.0,62.72,79.61,0.3,0.0,ball_2
41.95,37.33,-0.06,0.0,50.65,32.12,-0.15,0.0,ball_2
70.65,34.7,0.85,0.0,54.78,0.55,-0.14,0.0,ball_2
4.21,17.67,-0.86,0.0,46.64,12.91,-0.48,0.0,ball_2
25.45,95.03,0.73,0.0,21.36,6.17,-0.83,0.0,ball_2
36.53,3.87,-0.85,0.0,49.33,56.55,0.7,0.0,ball_1
8.71,20.62,0.9,0.0,75.37,51.7,0.76,0.0,ball_1
67.63,58.76,0.59,0.0,45.66,76.61,0.59,0.0,ball_1
38.17,6.13,-0.29,0.0,28.16,6.13,0.99,0.0,same
6.76,13.25,-0.68,0.0,60.85,13.25,-0.32,0.0,same
90.75,52.26,0.52,0.0,58.39,11.02,-0.5,0.0,ball_2
63.97,6.62,-0.47,0.0,56.93,99.69,0.49,0.0,ball_1
55.91,16.5,0.77,0.0,86.94,94.03,-0.29,0.0,ball_1
26.08,38.9,-0.18,0.0,67.0,47.28,-0.8,0.0,ball_1
6.74,45.4,-0.52,0.0,75.58,24.11,-0.58,0.0,ball_2
49.16,67.36,0.02,0.0,25.31,67.36,0.26,0.0,same
9.65,52.59,-0.78,0.0,82.01,59.1,0.65,0.0,ball_1
43.23,48.64,-0.08,0.0,8.04,27.0,0.27,0.0,ball_2
69.22,70.42,0.18,0.0,1.15,49.71,-0.03,0.0,ball_2
8.15,82.08,-0.18,0.0,95.54,90.02,-0.61,0.0,ball_1
51.11,74.32,-0.43,0.0,12.88,17.45,-0.73,0.0,ball_2
38.0,69.88,-0.36,0.0,59.11,99.93,0.34,0.0,ball_1
36.85,48.49,-0.69,0.0,81.09,50.86,-0.55,0.0,ball_1
54.64,68.1,-0.12,0.0,81.91,2.79,-0.21,0.0,ball_2
81.82,64.34,0.09,0.0,51.33,7.65,-0.14,0.0,ball_2
66.79,76.04,0.4,0.0,20.43,76.08,-0.77,0.0,ball_1
96.69,98.61,-0.74,0.0,50.84,98.61,-0.3,0.0,same
77.32,76.18,0.59,0.0,61.5,81.76,-0.07,0.0,ball_1
84.21,19.36,0.05,0.0,34.76,19.36,0.79,0.0,same
94.47,55.16,0.49,0.0,65.46,6.79,0.59,0.0,ball_2
24.46,71.61,-0.28,0.0,68.19,71.61,-0.9,0.0,same
12.43,66.61,-0.38,0.0,40.84,28.24,0.28,0.0,ball_2
54.49,25.87,-0.7,0.0,68.95,31.3,0.79,0.0,ball_1
70.64,39.35,0.43,0.0,87.0,90.62,0.59,0.0,ball_1
67.1,83.1,0.39,0.0,75.54,79.31,0.44,0.0,ball_2
22.24,37.16,-0.67,0.0,70.46,35.69,0.73,0.0,ball_2
13.61,45.52,-0.86,0.0,37.57,45.52,-0.84,0.0,same
19.7,54.85,-0.14,0.0,25.92,54.85,-0.7,0.0,same
97.2,45.85,0.54,0.0,69.33,40.91,-0.1,0.0,ball_2
70.51,21.03,-0.25,0.0,52.44,90.07,0.05,0.0,ball_1
41.99,74.33,0.58,0.0,90.2,23.48,0.22,0.0,ball_2
43.62,45.78,0.49,0.0,0.84,82.16,0.7,0.0,ball_1
90.68,52.77,0.33,0.0,25.74,52.77,-0.41,0.0,same
98.27,7.1,0.03,0.0,44.31,80.46,0.13,0.0,ball_1
83.44,78.33,-0.74,0.0,10.62,86.21,0.9,0.0,ball_1
46.83,64.51,0.74,0.0,15.23,64.51,-0.05,0.0,same
70.2,79.49,-0.56,0.0,14.48,58.81,0.55,0.0,ball_2
71.0,9.99,0.43,0.0,89.36,95.07,-0.1,0.0,ball_1
31.03,60.22,-0.79,0.0,57.91,56.61,0.63,0.0,ball_2
67.69,27.13,0.48,0.0,76.31,97.24,0.86,0.0,ball_1
12.88,49.72,-0.18,0.0,99.26,4.42,0.26,0.0,ball_2
31.96,15.66,-0.72,0.0,35.76,15.66,0.04,0.0,same
35.01,52.76,0.1,0.0,86.52,55.25,0.0,0.0,ball_1
85.01,53.8,-0.68,0.0,14.58,78.33,-0.39,0.0,ball_1
21.85,96.04,-0.85,0.0,26.91,51.23,0.13,0.0,ball_2
61.5,52.19,0.38,0.0,47.65,54.51,0.61,0.0,ball_1
55.37,31.76,0.1,0.0,19.84,60.5,0.2,0.0,ball_1
59.69,58.88,-0.87,0.0,90.23,89.09,0.74,0.0,ball_1
86.09,62.48,-0.7,0.0,64.05,95.92,-0.05,0.0,ball_1
90.25,4.23,-0.5,0.0,22.22,13.2,-0.73,0.0,ball_1
23.28,21.22,-0.79,0.0,5.99,25.73,-0.69,0.0,ball_1
45.47,62.38,0.35,0.0,62.84,49.27,-0.15,0.0,ball_2
9.17,90.15,0.0,0.0,46.66,43.98,-0.34,0.0,ball_2
54.94,61.81,-0.51,0.0,15.88,42.44,0.12,0.0,ball_2
62.21,98.09,0.78,0.0,81.44,72.06,-0.91,0.0,ball_2
8.98,68.72,-0.58,0.0,52.13,58.15,-0.69,0.0,ball_2
3.85,81.68,0.41,0.0,88.39,98.38,-0.96,0.0,ball_1
45.59,88.81,-0.09,0.0,35.03,50.87,-0.96,0.0,ball_2
58.23,1.24,0.24,0.0,94.05,1.4,-0.25,0.0,ball_1
31.26,96.32,-0.51,0.0,47.16,96.32,-0.34,0.0,same
26.1,96.64,0.7,0.0,75.82,79.37,0.63,0.0,ball_2
82.09,15.8,0.59,0.0,69.57,72.02,-0.44,0.0,ball_1
16.86,30.45,0.5,0.0,25.86,30.45,-0.61,0.0,same
49.85,68.04,0.22,0.0,52.4,12.27,-0.06,0.0,ball_2
5.37,99.16,0.07,0.0,23.99,9.96,-0.0,0.0,ball_2
47.88,21.27,-0.2,0.0,80.98,90.37,0.28,0.0,ball_1
60.6,81.95,0.36,0.0,25.25,81.95,-0.08,0.0,same
31.04,8.57,-0.63,0.0,54.67,69.71,0.56,0.0,ball_1
22.95,39.07,-0.57,0.0,35.88,15.25,0.15,0.0,ball_2
66.62,90.16,0.01,0.0,23.86,53.97,-0.16,0.0,ball_2
56.62,16.71,-0.92,0.0,16.58,74.91,-0.32,0.0,ball_1
7.13,13.83,0.4,0.0,32.73,32.49,-0.61,0.0,ball_1
57.38,83.21,-0.61,0.0,33.79,29.91,0.74,0.0,ball_2
67.98,45.91,0.26,0.0,66.84,7.53,-0.5,0.0,ball_2
76.48,73.92,-0.52,0.0,29.82,73.92,-0.3,0.0,same
87.56,36.01,0.34,0.0,22.25,36.01,-0.39,0.0,same
67.6,32.87,0.71,0.0,51.13,32.87,0.08,0.0,same
69.09,15.65,0.83,0.0,65.37,73.09,0.66,0.0,ball_1
37.94,21.11,0.15,0.0,33.45,51.16,0.72,0.0,ball_1
11.61,25.82,0.74,0.0,81.01,44.38,0.64,0.0,ball_1
80.33,92.75,0.63,0.0,97.27,19.76,-0.58,0.0,ball_2
33.19,43.16,0.33,0.0,49.61,32.83,0.2,0.0,ball_2
25.48,96.98,-0.67,0.0,9.53,98.24,0.89,0.0,ball_1
3.69,26.13,-0.98,0.0,45.13,85.39,-0.34,0.0,ball_1
95.15,3.27,-0.65,0.0,59.73,59.43,0.11,0.0,ball_1
97.28,29.46,0.18,0.0,41.99,82.13,0.17,0.0,ball_1
39.46,89.91,-0.54,0.0,33.14,27.37,0.84,0.0,ball_2
96.62,7.4,-0.43,0.0,45.7,44.57,0.2,0.0,ball_1
65.26,51.57,-0.85,0.0,56.47,15.55,-0.08,0.0,ball_2
5.25,2.44,0.36,0.0,77.98,59.87,-0.35,0.0,ball_1
77.28,8.62,0.9,0.0,21.83,89.39,0.86,0.0,ball_1
5.86,88.26,-0.17,0.0,62.56,88.26,-0.39,0.0,same
73.44,88.34,0.93,0.0,2.68,95.91,-0.23,0.0,ball_1
79.51,26.81,0.56,0.0,80.5,48.02,0.51,0.0,ball_1
11.38,42.78,0.78,0.0,65.14,37.23,0.7,0.0,ball_2
60.64,30.9,0.08,0.0,41.58,20.78,-0.53,0.0,ball_2
68.5,25.22,0.48,0.0,81.21,25.22,-0.73,0.0,same
72.98,16.44,-0.6,0.0,72.09,20.67,0.24,0.0,ball_1
66.34,74.78,0.14,0.0,11.34,71.85,-0.04,0.0,ball_2
64.59,86.02,-0.95,0.0,69.04,45.5,-0.28,0.0,ball_2
55.95,49.81,0.27,0.0,26.91,46.79,-0.89,0.0,ball_2
45.21,7.8,0.59,0.0,93.42,23.06,-0.01,0.0,ball_1
47.8,82.75,0.43,0.0,48.0,93.2,-0.89,0.0,ball_1
73.83,0.61,0.33,0.0,12.6,21.55,-0.63,0.0,ball_1
82.74,10.17,0.27,0.0,5.16,4.02,-0.48,0.0,ball_2
71.51,72.44,0.66,0.0,16.63,64.1,0.08,0.0,ball_2
60.79,69.19,0.61,0.0,57.24,70.99,0.95,0.0,ball_1
85.09,62.36,0.11,0.0,49.94,62.36,-0.17,0.0,same
95.13,71.45,-0.32,0.0,65.95,71.45,0.41,0.0,same
2.54,68.41,0.81,0.0,54.74,68.41,-0.47,0.0,same
1.21,40.49,-0.45,0.0,90.57,21.0,0.38,0.0,ball_2
97.58,58.43,-0.42,0.0,68.22,19.28,-0.13,0.0,ball_2
89.07,52.99,0.14,0.0,25.43,31.92,-0.93,0.0,ball_2
41.51,74.47,0.51,0.0,50.48,36.15,0.14,0.0,ball_2
25.03,94.9,0.02,0.0,13.43,33.77,-0.99,0.0,ball_2
40.06,25.2,-0.04,0.0,58.2,80.32,0.16,0.0,ball_1
68.93,5.28,-0.78,0.0,77.28,5.28,-0.3,0.0,same
76.78,51.64,0.68,0.0,26.11,82.46,0.88,0.0,ball_1
40.27,9.05,0.87,0.0,10.28,7.84,-0.15,0.0,ball_2
15.67,57.4,-0.47,0.0,16.83,57.4,0.94,0.0,same
75.48,87.84,0.71,0.0,18.26,92.3,0.19,0.0,ball_1
82.46,40.01,0.65,0.0,72.25,93.52,0.32,0.0,ball_1
31.04,73.39,0.85,0.0,98.29,7.54,0.58,0.0,ball_2
37.05,95.43,0.99,0.0,4.92,56.65,-0.14,0.0,ball_2
57.29,0.95,0.97,0.0,73.41,6.28,0.26,0.0,ball_1
17.85,65.32,0.42,0.0,63.67,12.6,-0.23,0.0,ball_2
72.11,28.91,-0.1,0.0,0.12,11.19,0.58,0.0,ball_2
61.14,87.34,0.44,0.0,78.83,43.25,-0.49,0.0,ball_2
2.35,32.62,0.86,0.0,91.0,91.91,-0.45,0.0,ball_1
55.12,44.34,-0.78,0.0,10.89,39.71,-0.73,0.0,ball_2
39.79,4.07,0.0,0.0,47.12,89.34,-0.01,0.0,ball_1
58.99,34.63,0.37,0.0,26.01,63.18,0.26,0.0,ball_1
95.94,29.12,0.83,0.0,16.15,29.12,-0.47,0.0,same
90.24,40.27,-0.72,0.0,81.78,98.22,-0.32,0.0,ball_1
81.25,19.84,-0.29,0.0,81.28,19.84,-0.26,0.0,same
7.8,37.31,-0.38,0.0,9.62,59.9,0.22,0.0,ball_1
10.31,72.51,-0.23,0.0,45.88,6.33,0.35,0.0,ball_2
26.97,10.84,0.25,0.0,35.12,10.84,0.37,0.0,same
92.34,34.57,0.61,0.0,3.1,64.29,-0.77,0.0,ball_1
32.98,72.5,0.05,0.0,54.84,72.5,0.24,0.0,same
82.08,55.02,-0.9,0.0,8.0,35.39,0.35,0.0,ball_2
71.29,38.72,-0.92,0.0,46.65,99.17,0.2,0.0,ball_1
3.08,85.74,0.62,0.0,66.56,85.12,-0.24,0.0,ball_2
28.17,0.17,0.61,0.0,84.08,92.09,-0.35,0.0,ball_1
8.39,37.58,0.64,0.0,31.15,92.79,0.09,0.0,ball_1
94.16,9.19,-0.04,0.0,46.15,25.59,-0.61,0.0,ball_1
48.74,60.47,-0.39,0.0,21.13,60.47,0.85,0.0,same
14.61,43.85,0.14,0.0,45.67,43.34,-0.54,0.0,ball_2
0.66,64.25,0.06,0.0,56.42,13.85,-0.66,0.0,ball_2
90.32,96.17,0.76,0.0,30.35,87.84,-0.64,0.0,ball_2
83.5,69.0,0.08,0.0,13.18,34.19,-0.32,0.0,ball_2
55.31,21.81,0.91,0.0,1.91,21.81,-0.57,0.0,same
57.52,9.05,-0.59,0.0,20.74,3.28,-0.11,0.0,ball_2
75.59,24.24,0.36,0.0,82.14,35.55,0.03,0.0,ball_1
61.29,47.39,-0.19,0.0,69.76,33.65,0.61,0.0,ball_2
81.67,32.16,-0.88,0.0,63.64,32.16,0.39,0.0,same
65.6,0.09,-0.86,0.0,24.55,0.09,-0.46,0.0,same
99.47,95.58,0.84,0.0,92.95,91.95,0.24,0.0,ball_2
0.34,99.39,0.55,0.0,2.26,69.62,0.81,0.0,ball_2
77.9,10.46,-0.89,0.0,67.27,10.46,-0.44,0.0,same
61.87,23.44,-0.14,0.0,79.74,87.03,-0.19,0.0,ball_1
44.12,95.88,0.2,0.0,66.15,83.48,-0.95,0.0,ball_2
29.86,37.16,-0.98,0.0,92.61,39.44,0.83,0.0,ball_1
70.25,31.32,0.27,0.0,24.1,63.52,0.31,0.0,ball_1
58.77,49.69,0.4,0.0,90.37,49.69,0.27,0.0,same
62.34,11.68,0.55,0.0,49.16,1.82,-0.31,0.0,ball_2
28.8,67.23,-0.21,0.0,50.19,23.84,0.72,0.0,ball_2
73.09,98.47,-0.02,0.0,14.55,98.47,-0.31,0.0,same
41.42,79.35,0.89,0.0,94.19,54.23,-0.95,0.0,ball_2
50.89,47.01,0.05,0.0,97.08,47.01,-0.12,0.0,same
93.32,84.75,0.32,0.0,81.61,34.81,0.75,0.0,ball_2
19.33,74.16,0.57,0.0,20.26,70.75,-0.97,0.0,ball_2
14.64,82.83,-0.11,0.0,77.86,12.52,-0.73,0.0,ball_2
19.03,54.12,-0.33,0.0,95.28,54.12,-0.91,0.0,same
54.24,75.29,-0.24,0.0,96.42,10.45,0.72,0.0,ball_2
34.02,5.08,-0.92,0.0,25.35,5.08,0.64,0.0,same
9.05,47.68,-0.69,0.0,66.81,53.97,0.86,0.0,ball_1
25.52,36.6,-0.77,0.0,75.1,24.23,-0.53,0.0,ball_2
23.41,19.61,0.15,0.0,12.58,9.48,-0.68,0.0,ball_2
78.98,61.6,-0.89,0.0,73.23,50.99,-0.7,0.0,ball_2
40.01,4.5,0.73,0.0,23.99,15.82,0.03,0.0,ball_1
54.59,15.91,0.66,0.0,33.08,73.52,0.93,0.0,ball_1
14.07,68.85,0.64,0.0,63.09,68.85,0.32,0.0,same
61.41,47.02,0.51,0.0,10.84,35.17,0.17,0.0,ball_2
66.23,79.58,-0.26,0.0,53.08,51.28,-0.78,0.0,ball_2
25.12,5.18,-0.9,0.0,6.16,19.79,0.11,0.0,ball_1
30.49,62.95,-0.0,0.0,73.56,10.91,-0.67,0.0,ball_2
84.64,1.0,-0.53,0.0,10.6,56.77,0.79,0.0,ball_1
37.29,35.01,-0.12,0.0,23.31,77.47,-0.64,0.0,ball_1
77.04,58.07,0.24,0.0,55.9,68.83,-0.16,0.0,ball_1
78.67,35.12,0.4,0.0,20.0,30.53,-0.38,0.0,ball_2
63.71,75.94,-0.74,0.0,4.33,0.65,-0.3,0.0,ball_2
36.69,48.3,0.53,0.0,36.31,78.0,0.63,0.0,ball_1
2.04,48.15,0.01,0.0,47.5,54.75,0.31,0.0,ball_1
98.48,34.54,-0.57,0.0,42.39,15.61,-0.5,0.0,ball_2
22.84,51.57,-0.91,0.0,67.92,30.83,-0.98,0.0,ball_2
5.33,82.81,-0.13,0.0,54.86,95.31,0.18,0.0,ball_1
22.32,30.38,-0.5,0.0,73.65,30.38,0.25,0.0,same
14.84,42.05,-0.91,0.0,81.09,22.54,-0.27,0.0,ball_2
60.09,96.75,-0.68,0.0,43.13,28.58,0.16,0.0,ball_2
1.01,84.83,0.85,0.0,40.09,71.83,-0.38,0.0,ball_2
66.55,61.26,-0.58,0.0,81.02,61.26,0.24,0.0,same
78.66,66.91,-0.12,0.0,21.96,55.69,-0.19,0.0,ball_2
9.41,12.47,0.49,0.0,91.13,41.59,0.02,0.0,ball_1
21.48,65.0,0.61,0.0,20.41,22.67,0.31,0.0,ball_2
13.3,28.53,-0.58,0.0,46.43,41.17,-0.79,0.0,ball_1
94.32,46.62,-0.86,0.0,74.52,18.01,0.74,0.0,ball_2
14.5,73.56,-0.05,0.0,57.99,73.56,0.1,0.0,same
59.25,7.8,0.73,0.0,74.49,93.43,0.11,0.0,ball_1
12.36,14.2,-0.72,0.0,43.6,8.32,-0.38,0.0,ball_2
61.01,16.86,0.42,0.0,89.65,16.86,0.36,0.0,same
83.29,90.79,0.91,0.0,87.39,20.96,-0.64,0.0,ball_2
2.08,31.87,0.99,0.0,16.7,31.87,-0.09,0.0,same
95.04,81.66,-0.93,0.0,9.7,52.42,0.26,0.0,ball_2
40.81,41.84,0.11,0.0,68.51,1.2,0.42,0.0,ball_2
77.71,92.57,0.46,0.0,44.72,91.69,0.3,0.0,ball_2
84.42,31.63,-0.57,0.0,52.84,31.63,0.59,0.0,same
92.32,91.88,0.83,0.0,78.35,5.18,0.25,0.0,ball_2
21.85,29.54,-0.28,0.0,39.13,29.54,0.71,0.0,same
76.57,70.54,0.93,0.0,91.25,63.3,-0.6,0.0,ball_2
22.64,95.62,0.61,0.0,40.78,11.99,0.14,0.0,ball_2
18.07,77.5,0.33,0.0,74.35,15.86,-0.32,0.0,ball_2
24.29,98.34,0.12,0.0,46.8,61.69,-0.7,0.0,ball_2
22.09,39.49,0.39,0.0,80.26,24.31,0.59,0.0,ball_2
59.4,25.31,-0.54,0.0,13.65,53.07,-0.95,0.0,ball_1
75.64,94.45,-0.17,0.0,7.42,94.45,-0.93,0.0,same
29.13,69.81,-0.95,0.0,12.94,87.86,-0.14,0.0,ball_1
45.52,51.14,-0.89,0.0,40.86,46.97,0.05,0.0,ball_2
76.68,20.32,0.85,0.0,75.26,88.61,-0.22,0.0,ball_1
98.97,69.52,-0.75,0.0,3.9,69.52,-0.06,0.0,same
80.75,56.51,-0.93,0.0,65.14,51.5,0.16,0.0,ball_2
75.17,58.42,0.52,0.0,27.32,85.88,0.66,0.0,ball_1
35.79,63.99,0.4,0.0,14.27,63.99,-0.61,0.0,same
23.0,91.04,-0.94,0.0,8.15,62.77,0.76,0.0,ball_2
19.66,34.02,-0.15,0.0,30.19,61.51,-0.02,0.0,ball_1
21.71,65.09,-0.68,0.0,39.14,30.08,0.62,0.0,ball_2
12.85,64.53,-0.7,0.0,81.89,64.53,0.6,0.0,same
59.27,37.55,0.71,0.0,5.22,81.52,0.03,0.0,ball_1
34.15,68.39,-0.61,0.0,89.34,68.39,0.16,0.0,same
57.99,57.43,0.15,0.0,10.46,41.32,0.24,0.0,ball_2
71.46,82.75,0.96,0.0,70.97,77.71,0.89,0.0,ball_2
2.14,36.0,0.38,0.0,68.89,2.95,-0.69,0.0,ball_2
69.07,9.59,-0.92,0.0,40.2,9.59,0.28,0.0,same
59.63,85.09,0.22,0.0,16.3,51.48,0.71,0.0,ball_2
78.77,94.53,0.91,0.0,10.71,70.1,0.09,0.0,ball_2
45.21,49.5,0.61,0.0,29.16,26.32,-0.04,0.0,ball_2
53.54,52.5,0.13,0.0,29.52,52.5,-0.26,0.0,same
93.8,44.61,-0.91,0.0,69.78,44.61,-0.5,0.0,same
78.26,16.36,0.17,0.0,4.71,1.02,0.94,0.0,ball_2
37.68,80.71,0.63,0.0,12.33,78.27,-0.57,0.0,ball_2
34.56,0.37,-0.17,0.0,14.3,96.44,-0.21,0.0,ball_1
48.29,34.09,-0.94,0.0,51.13,34.09,-0.31,0.0,same
92.45,53.0,0.4,0.0,7.87,53.0,-0.35,0.0,same
66.4,36.05,0.89,0.0,79.53,8.13,-0.85,0.0,ball_2
26.17,36.5,0.4,0.0,24.63,24.99,0.9,0.0,ball_2
4.54,36.94,-0.82,0.0,77.88,58.3,0.64,0.0,ball_1
69.96,96.01,-0.75,0.0,55.93,96.01,-0.53,0.0,same
85.47,79.44,-0.47,0.0,69.0,13.19,-0.69,0.0,ball_2
11.38,49.0,0.45,0.0,95.1,85.97,0.68,0.0,ball_1
96.99,3.31,-0.07,0.0,12.93,99.44,0.92,0.0,ball_1
54.74,70.72,0.69,0.0,85.13,29.57,-0.73,0.0,ball_2
28.03,62.26,0.43,0.0,44.56,87.66,0.48,0.0,ball_1
7.87,36.69,-0.31,0.0,9.36,36.69,-0.76,0.0,same
37.64,61.48,0.58,0.0,75.21,61.48,0.71,0.0,same
51.91,15.55,0.92,0.0,1.69,37.98,0.74,0.0,ball_1
87.61,4.3,0.12,0.0,64.95,61.23,0.24,0.0,ball_1
94.91,70.9,0.23,0.0,46.08,91.95,0.94,0.0,ball_1
15.1,22.23,0.53,0.0,85.07,22.23,0.74,0.0,same
69.33,61.34,0.17,0.0,42.31,32.91,0.71,0.0,ball_2
96.38,72.32,0.13,0.0,74.59,48.99,0.18,0.0,ball_2
18.85,4.93,0.77,0.0,44.5,93.25,-0.46,0.0,ball_1
40.01,60.62,-0.81,0.0,0.67,60.62,0.49,0.0,same
34.91,69.57,-0.12,0.0,78.14,69.57,-0.78,0.0,same
1.2,31.84,0.7,0.0,3.98,78.03,0.98,0.0,ball_1
22.8,85.92,0.53,0.0,82.86,39.99,-0.74,0.0,ball_2
28.39,3.63,0.63,0.0,9.03,3.63,-0.75,0.0,same
48.6,42.02,0.69,0.0,40.32,89.01,0.12,0.0,ball_1
49.26,57.83,0.13,0.0,78.36,37.58,0.22,0.0,ball_2
93.63,9.35,-0.22,0.0,88.42,9.35,0.51,0.0,same
62.94,18.62,0.52,0.0,2.09,18.62,-0.82,0.0,same
21.44,31.36,0.16,0.0,9.76,65.51,0.81,0.0,ball_1
37.23,8.87,0.08,0.0,74.74,64.69,0.96,0.0,ball_1
34.14,92.73,-0.47,0.0,85.71,62.42,0.8,0.0,ball_2
2.14,24.87,0.25,0.0,93.34,59.4,0.85,0.0,ball_1
96.89,93.09,0.72,0.0,22.9,97.17,0.33,0.0,ball_1
78.16,14.93,0.9,0.0,93.79,93.55,-0.61,0.0,ball_1
88.34,70.48,-0.36,0.0,68.73,75.77,0.63,0.0,ball_1
79.71,79.63,0.96,0.0,10.15,93.53,0.58,0.0,ball_1
12.42,76.91,-0.64,0.0,71.29,79.6,-0.01,0.0,ball_1
23.81,58.63,-0.71,0.0,19.58,70.72,-0.06,0.0,ball_1
43.28,39.37,0.24,0.0,47.36,39.37,0.79,0.0,same
12.87,38.35,-0.62,0.0,81.35,89.31,0.66,0.0,ball_1
43.13,51.4,-0.14,0.0,32.93,38.38,0.7,0.0,ball_2
85.09,42.82,0.12,0.0,42.7,3.49,0.02,0.0,ball_2
34.73,99.7,0.05,0.0,3.06,99.7,-0.05,0.0,same
20.6,60.33,-0.25,0.0,31.29,35.85,-0.54,0.0,ball_2
20.15,42.34,-0.71,0.0,49.83,23.55,0.4,0.0,ball_2
26.05,26.51,-0.63,0.0,46.51,26.51,0.6,0.0,same
58.05,39.41,-0.73,0.0,83.24,79.28,-0.35,0.0,ball_1
36.49,47.63,-0.71,0.0,0.43,47.63,-0.89,0.0,same
71.93,59.29,0.77,0.0,53.35,59.29,0.25,0.0,same
93.8,96.46,0.21,0.0,6.1,96.46,-0.85,0.0,same
63.39,44.46,0.03,0.0,72.94,44.46,-0.59,0.0,same
53.58,92.83,-0.5,0.0,69.37,5.42,-0.87,0.0,ball_2
45.99,11.32,-0.71,0.0,89.42,41.41,-0.16,0.0,ball_1
52.49,56.82,-0.08,0.0,18.53,56.82,-0.98,0.0,same
65.09,67.78,0.06,0.0,79.33,92.0,0.2,0.0,ball_1
92.81,81.16,-0.2,0.0,5.08,97.95,0.25,0.0,ball_1
2.37,10.03,0.22,0.0,54.62,10.03,0.15,0.0,same
30.36,44.67,0.18,0.0,1.05,45.73,-0.86,0.0,ball_1
9.12,24.03,0.48,0.0,68.93,90.23,0.75,0.0,ball_1
62.52,55.13,0.09,0.0,77.19,64.72,0.56,0.0,ball_1
0.16,91.89,0.23,0.0,39.13,91.89,-0.83,0.0,same
32.11,1.29,0.33,0.0,20.8,60.62,0.45,0.0,ball_1
45.34,16.32,0.08,0.0,33.54,25.1,0.4,0.0,ball_1
32.66,52.15,-0.29,0.0,61.73,52.15,0.43,0.0,same
1.89,48.89,-0.34,0.0,85.08,45.01,0.88,0.0,ball_2
49.63,30.67,-0.99,0.0,14.19,39.67,0.63,0.0,ball_1
57.87,96.87,-0.84,0.0,89.83,69.53,0.3,0.0,ball_2
99.75,44.95,-0.7,0.0,94.42,96.29,-0.07,0.0,ball_1
0.11,74.32,0.2,0.0,32.26,74.32,0.32,0.0,same
31.05,7.82,-0.38,0.0,39.94,39.62,0.26,0.0,ball_1
88.34,2.38,-0.14,0.0,41.89,74.03,-0.25,0.0,ball_1
77.1,18.0,0.56,0.0,66.56,57.54,-0.55,0.0,ball_1
80.49,84.04,-0.76,0.0,35.81,84.04,-0.52,0.0,same
37.3,89.05,0.04,0.0,11.38,15.66,0.92,0.0,ball_2
7.57,4.63,-0.88,0.0,38.3,10.68,0.7,0.0,ball_1
37.29,0.78,0.37,0.0,39.83,0.78,-0.03,0.0,same
58.42,29.62,0.98,0.0,68.85,29.62,-0.73,0.0,same
35.23,60.2,0.04,0.0,20.68,20.26,0.97,0.0,ball_2
46.91,84.71,0.26,0.0,72.82,18.05,-0.24,0.0,ball_2
24.3,77.04,0.91,0.0,6.64,77.04,-0.88,0.0,same
11.75,18.32,0.81,0.0,93.57,73.93,0.84,0.0,ball_1
69.84,75.04,0.47,0.0,23.34,75.04,-0.65,0.0,same
55.63,0.79,0.54,0.0,25.38,98.62,0.89,0.0,ball_1
93.13,85.29,0.98,0.0,27.84,63.79,0.12,0.0,ball_2
32.68,65.33,-0.26,0.0,91.71,43.11,0.64,0.0,ball_2
69.37,72.7,-0.01,0.0,51.09,72.7,-0.18,0.0,same
41.54,45.58,-0.7,0.0,83.85,49.53,-0.31,0.0,ball_1
19.79,27.23,0.19,0.0,27.44,31.94,-0.83,0.0,ball_1
26.53,70.1,-0.58,0.0,3.26,72.84,-0.7,0.0,ball_1
84.04,17.16,0.62,0.0,35.44,17.16,-0.93,0.0,same
15.04,3.36,-0.17,0.0,31.04,3.36,-0.3,0.0,same
49.06,75.77,0.48,0.0,21.41,48.08,0.11,0.0,ball_2
67.89,22.68,0.34,0.0,90.35,58.88,-0.07,0.0,ball_1
65.37,59.6,-0.57,0.0,32.13,2.04,-0.92,0.0,ball_2
